,Unnamed: 0,Unnamed: 0.1,ADDRESS,CITY,COMPENSATION,CONTRIBUTIONS,EIN,EXPENSES,FIPS,FULL_ADDRESS,NAME,NTEECC,PROGREVENUE,REVENUE,STATE,STREET_ADDRESS,SUBDISCIPLINE,ZIP,ZIP5,LAT,LONG,TITLE_NAME
70,70,34070,890 BROADWAY,NEW YORK,0.0,0.0,300459786,66173.0,36061.0,890 BROADWAY NEW YORK NY 10003-1211,ABT DANCERS BENEFIT TR FUND KARIN ELLIS WENTZ TTEE,A62,0.0,14.0,NY,890 BROADWAY,Dance,10003-1211,10003.0,40.7265273,-73.9958473,Abt Dancers Benefit Tr Fund Karin Ellis Wentz Ttee
71,71,37286,630 9TH AVE STE 609,NEW YORK,691224.0,0.0,330274349,1647465.0,36061.0,630 9TH AVE NEW YORK NY 10036-3748,PLASA NORTH AMERICA,A65,1209794.0,1805791.0,NY,630 9TH AVE,Theater,10036-3748,10036.0,40.7597501,-73.991404,Plasa North America
72,72,42203,340 W 55TH ST,NEW YORK,0.0,82500.0,352237120,31975.0,36061.0,340 W 55TH ST NEW YORK NY 10019-3766,MUSIC ACCORD INC,A68,0.0,82511.0,NY,340 W 55TH ST,Music,10019-3766,10019.0,40.765921999999996,-73.98559611284341,Music Accord Inc.
73,73,60960,80A 4TH AVE,BROOKLYN,0.0,98337.0,455454734,91717.0,36047.0,80A 4TH AVE BROOKLYN NY 11217-1908,VOCAL NY ACTION FUND INC,A6B,0.0,98337.0,NY,80A 4TH AVE,Singing & Choral Groups,11217-1908,11217.0,40.682127200000004,-73.9801054,Vocal NY Action Fund Inc.
74,74,62067,C/O NEW YORK PHILHARMONIC,NEW YORK,0.0,0.0,462294622,83461.0,36061.0,C/O NEW YORK PHILHARMONIC NEW YORK NY 10023-0000,SYMPHONY OPERA AND BALLET EMPLOYERS ELECTRONIC MEDIA ASSOCIA,A63,184300.0,184300.0,NY,C/O NEW YORK PHILHARMONIC,Ballet,10023-0000,10023.0,,,Symphony Opera and Ballet Employers Electronic Media Associa
75,75,62221,33 W 46TH ST STE 800,NEW YORK,0.0,0.0,462841992,1932771.0,36061.0,33 W 46TH ST NEW YORK NY 10036-4103,BEST OF FRANCE INC,A23,1612830.0,1619282.0,NY,33 W 46TH ST,Cultural & Ethnic Awareness,10036-4103,10036.0,40.75682255,-73.9803233369909,Best of France Inc.
76,76,62941,540 W 55TH ST APT 7R,NEW YORK,0.0,0.0,465318825,0.0,36061.0,540 W 55TH ST NEW YORK NY 10019-3554,WONDERMUSIC INC,A68,0.0,0.0,NY,540 W 55TH ST,Music,10019-3554,10019.0,40.768700200000005,-73.99200359999999,Wondermusic Inc.
77,77,64057,7109 35TH AVE,JACKSON HTS,0.0,84963.0,471923934,34890.0,36081.0,7109 35TH AVE JACKSON HTS NY 11372-3909,NORTH AMERICA DRIKUNG KAGYU ASSOCIATION INC,A23,12180.0,97143.0,NY,7109 35TH AVE,Cultural & Ethnic Awareness,11372-3909,11372.0,40.751003999999995,-73.892121,North America Drikung Kagyu Association Inc.
78,78,76235,15754 12TH AVE,BEECHHURST,0.0,739.0,571198033,2031.0,36081.0,15754 12TH AVE BEECHHURST NY 11229-4111,ANCIENT ORDER OF HIBERNIANS LADIES 15 DIV QUEENS CNTY NY,A23,1346.0,2085.0,NY,15754 12TH AVE,Cultural & Ethnic Awareness,11229-4111,11357.0,40.7917392,-73.8100199,Ancient Order of Hibernians Ladies 15 Div Queens Cnty NY
79,79,91281,70 W 36TH ST,NEW YORK,0.0,0.0,742066156,0.0,36061.0,70 W 36TH ST NEW YORK NY 10018-8007,DUWEL COMPANY,A60,0.0,0.0,NY,70 W 36TH ST,Performing Arts,10018-8007,10018.0,40.750586299999995,-73.9862797021415,Duwel Company
80,80,95859,2180 WEBSTER AVE,BRONX,0.0,0.0,760836320,206310.0,36005.0,2180 WEBSTER AVE BRONX NY 10457-2453,GHANAIAN TAXI DRIVERS ASSOCIATION INC,A23,170362.0,170363.0,NY,2180 WEBSTER AVE,Cultural & Ethnic Awareness,10457-2453,10457.0,40.854502200000006,-73.8964776,Ghanaian Taxi Drivers Association Inc.
81,81,97972,9 APOLLO ST,BROOKLYN,0.0,308.0,820570416,2126.0,36047.0,9 APOLLO ST BROOKLYN NY 11229-4111,ANCIENT ORDER OF HIBERNIANS LADIES 6 DIV KINGS COUNTY NY,A23,861.0,1169.0,NY,9 APOLLO ST,Cultural & Ethnic Awareness,11229-4111,11222.0,40.724589,-73.9378977804241,Ancient Order of Hibernians Ladies 6 Div Kings County NY
82,82,102436,6464 NAUTILUS ST,STATEN ISLAND,0.0,0.0,900453137,2701.0,36085.0,6464 NAUTILUS ST STATEN ISLAND NY 11229-4111,ANCIENT ORDER OF HIBERNIANS LADIES 5 DIV ORANGE,A23,3700.0,3700.0,NY,6464 NAUTILUS ST,Cultural & Ethnic Awareness,11229-4111,10305.0,40.611329,-74.06105699999999,Ancient Order of Hibernians Ladies 5 Div Orange
83,83,111844,770 BROADWAY 7TH FLOOR,NEW YORK,0.0,0.0,952786905,367841.0,36061.0,770 BROADWAY NEW YORK NY 10003-9557,INTERNATIONAL THEATRE EQUIPMENT ASSOCIATION INC,A65,419403.0,419454.0,NY,770 BROADWAY,Theater,10003-9557,10003.0,40.7308477,-73.9915391,International Theatre Equipment Association Inc.
84,84,114265,4040 98TH STREET 1N,CORONA,0.0,49215.0,465097919,36844.0,36081.0,4040 98TH STREET CORONA NY 11368-2152,UNITED BHUTANESE ASSOCIATION NY INC,A23,0.0,49215.0,NY,4040 98TH STREET,Cultural & Ethnic Awareness,11368-2152,11368.0,40.7428066,-73.8643869,United Bhutanese Association NY Inc.
85,85,115258,247 W 37TH ST FRNT 5,NEW YORK,0.0,1000.0,135493557,119600.0,36061.0,,CEMETERY DEPT OF THE WORKMENS CIRCLE INC 8144N BRANCH,A23,69090.0,70163.0,NY,247 W 37TH ST FRNT,Cultural & Ethnic Awareness,,10018.0,,,Cemetery Dept of the Workmens Circle Inc. 8144N Branch
86,86,117183,PO BOX 5005,NEW YORK,0.0,0.0,261164518,1890091.0,36061.0,,WOODFIELD COLUMBIA PIKE ACQUISITION COMPANY,A60,5451638.0,5451790.0,NY,,Performing Arts,,10163.0,,,Woodfield Columbia Pike Acquisition Company
87,87,117846,400 - 2ND AV,NEW YORK,0.0,0.0,133523770,4410.0,36061.0,,BAHAMIAN AMERICAN CULTURAL SOCIETY,A23,250.0,250.0,NY,400 - 2ND AV,Cultural & Ethnic Awareness,,10010.0,,,Bahamian American Cultural Society
88,88,119035,132 E 43RD ST,NEW YORK,0.0,0.0,237148374,126807.0,36061.0,,ASSOCIATION OF RECORDS MANAGERS AND ADMINISTRATORS 70 METROPOLITAN NEW YORK CITY,A68,130787.0,130788.0,NY,132 E 43RD ST,Music,,10017.0,,,Association of Records Managers and Administrators 70 Metropolitan New York City
89,89,120400,207 CANAL ST FL 3,NEW YORK,0.0,163703.0,262752840,140538.0,36061.0,207 CANAL ST NEW YORK NY 10013-5540,CHAO CHIU ASSOCIATION INC,A20,0.0,163703.0,NY,207 CANAL ST,Arts & Culture,10013-5540,10013.0,40.7173646,-73.9987509,Chao Chiu Association Inc.
90,90,120763,PO BOX 260001,BELLROSE,0.0,66992.0,30560682,64831.0,36081.0,,RAJPUT CULTURAL SOCIETY OF NORTH AMERICA,A23,0.0,66992.0,NY,,Cultural & Ethnic Awareness,11426-0001,11426.0,,,Rajput Cultural Society of North America
91,91,121880,SEAN MCGOVERN 9230 SPRINGFIELD BLVD,QUEENS VILLAGE,0.0,0.0,131426099,23682.0,36081.0,SEAN MCGOVERN 9230 SPRINGFIELD BLVD QUEENS VILLAGE NY 11428-1857,UNITED IRISH COUNTIES ASSOCIATION OF NEW YORK INC,A23,800.0,28821.0,NY,SEAN MCGOVERN 9230 SPRINGFIELD BLVD,Cultural & Ethnic Awareness,11428-1857,11428.0,,,United Irish Counties Association of New York Inc.
92,92,126281,641 LEXINGTON AVE STE 1430,NEW YORK,0.0,0.0,135313975,14518.0,36061.0,641 LEXINGTON AVE NEW YORK NY 10022-4503,PERUVIAN-AMERICAN ASSOCIATION INC,A23,16112.0,16112.0,NY,641 LEXINGTON AVE,Cultural & Ethnic Awareness,10022-4503,10022.0,40.758877000000005,-73.96964409512759,Peruvian-American Association Inc.
93,93,126619,PO BOX 5005,NEW YORK,0.0,0.0,208574404,14052.0,36061.0,,SSPF ALISO CREEK INC,A23,0.0,1019766.0,NY,,Cultural & Ethnic Awareness,,10163.0,,,Sspf Aliso Creek Inc.
94,94,126705,1300 MORRIS PARK AVE STE B502,BRONX,0.0,0.0,510192888,116040.0,36005.0,1300 MORRIS PARK AVE BRONX NY 10461-1900,NEW YORK OBSTETRICAL SOCIETY INC,A69,89199.0,89199.0,NY,1300 MORRIS PARK AVE,Symphony Orchestras,10461-1900,10461.0,40.851003000000006,-73.844241,New York Obstetrical Society Inc.
95,95,131771,132 NASSAU ST RM 811,NEW YORK,0.0,0.0,131101367,138797.0,36061.0,132 NASSAU ST NEW YORK NY 10038-2419,NEW YORK SOCIETY OF ARCHITECTS,A03,123607.0,133107.0,NY,132 NASSAU ST,Professional Societies & Associations,10038-2419,10038.0,40.7110029,-74.006693,New York Society of Architects
96,96,131980,200 E 78TH ST APT 16F,NEW YORK,0.0,2560.0,136115898,4435.0,36061.0,200 E 78TH ST NEW YORK NY 10075-2017,YIDDISH THEATRICAL ALLIANCE INC,A65,115.0,5325.0,NY,200 E 78TH ST,Theater,10075-2017,10075.0,40.7734262,-73.9576391,Yiddish Theatrical Alliance Inc.
97,97,133868,200 EASTERN PKWY,BROOKLYN,3476.0,0.0,116042353,108764.0,36047.0,200 EASTERN PKWY BROOKLYN NY 11238-6052,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,A50,111916.0,111933.0,NY,200 EASTERN PKWY,Museums,11238-6052,11238.0,40.670910799999994,-73.96331573047141,American Federation of State County & Municipal Employees
98,98,134190,3206 CLARENDON RD,BROOKLYN,5600.0,13000.0,113216404,95331.0,36047.0,3206 CLARENDON RD BROOKLYN NY 11226-6418,CARIBBEAN CUP INC,A23,74276.0,87304.0,NY,3206 CLARENDON RD,Cultural & Ethnic Awareness,11226-6418,11226.0,40.64316485,-73.9465375829545,Caribbean Cup Inc.
99,99,134750,NEW YORK TERMINAL MKT RM C27,BRONX,0.0,234966.0,133071647,234966.0,36005.0,NEW YORK TERMINAL MKT BRONX NY 10474-0000,KOREAN PRODUCE ASSOCIATION INC,A23,0.0,234966.0,NY,NEW YORK TERMINAL MKT,Cultural & Ethnic Awareness,10474-0000,10474.0,,,Korean Produce Association Inc.
100,100,134886,4534 COURT SQ,LONG IS CITY,0.0,0.0,136356709,10712.0,36081.0,4534 COURT SQ LONG IS CITY NY 11101-4301,MOSAIC AND TERRAZZO VACATION FUND,A40,5103.0,8743.0,NY,4534 COURT SQ,Visual Arts,11101-4301,11101.0,40.745984,-73.943678,Mosaic and Terrazzo Vacation Fund
101,101,137555,2366 CONEY ISLAND AVENUE,BROOKLYN,0.0,0.0,112022650,154037.0,36047.0,2366 CONEY ISLAND AVENUE BROOKLYN NY 11223-5002,AUTO BODY CRAFTSMENS GUILD INC,A40,150936.0,150936.0,NY,2366 CONEY ISLAND AVENUE,Visual Arts,11223-5002,11223.0,40.59926955,-73.96162137854759,Auto Body Craftsmens Guild Inc.
102,102,138175,PO BOX 5005,NEW YORK,0.0,0.0,61597372,1061598.0,36061.0,,LAKEMONT INDUSTRIAL HOLDING COMPANY,A60,3434238.0,3434245.0,NY,,Performing Arts,,10163.0,,,Lakemont Industrial Holding Company
103,103,138343,536 LAGUARDIA PL,NEW YORK,797083.0,0.0,131505524,2563701.0,36061.0,536 LAGUARDIA PL NEW YORK NY 10012-1401,AMERICAN INSTITUTE OF ARCHITECTS N Y CHAPTER,A40,2488809.0,2548661.0,NY,536 LAGUARDIA PL,Visual Arts,10012-1401,10012.0,40.7284321903634,-73.9987806079963,American Institute of Architects N Y Chapter
104,104,138373,244 5TH AVE SUITE L230,NEW YORK,0.0,45629.0,132877623,213613.0,36061.0,244 5TH AVE NEW YORK NY 10001-7604,FIXED INCOME ANALYSTS SOCIETY INC,A01,104120.0,151889.0,NY,244 5TH AVE,Alliances & Advocacy,10001-7604,10001.0,40.7445864,-73.9876442,Fixed Income Analysts Society Inc.
105,105,138380,465 WEST END AVENUE NO 8B,NEW YORK,0.0,118910.0,132989680,117288.0,36061.0,465 WEST END AVENUE NO NEW YORK NY 10024-4926,DINNER DANCERS INC,A62,0.0,118951.0,NY,465 WEST END AVENUE NO,Dance,10024-4926,10024.0,,,Dinner Dancers Inc.
106,106,138387,217 E 70TH ST UNIT 1514,NEW YORK,0.0,63229.0,133131629,54260.0,36061.0,217 E 70TH ST UNIT NEW YORK NY 10021-9268,ADVERTISING PHOTOGRAPHER OF AMERICA INC,A40,0.0,63236.0,NY,217 E 70TH ST UNIT,Visual Arts,10021-9268,10021.0,,,Advertising Photographer of America Inc.
107,107,138401,PO BOX 872,NEW YORK,0.0,0.0,133568008,21056.0,36061.0,,PRIVATE ART DEALERS ASSOCIATION INC,A03,22655.0,22673.0,NY,,Professional Societies & Associations,10021-0002,10021.0,,,Private Art Dealers Association Inc.
108,108,138435,45 E 85TH ST,NEW YORK,71590.0,0.0,134218359,188652.0,36061.0,45 E 85TH ST NEW YORK NY 10028-0957,ASSOCIATION OF ART MUSEUM CURATORS,A50,260930.0,260930.0,NY,45 E 85TH ST,Museums,10028-0957,10028.0,40.77995665,-73.95842827222509,Association of Art Museum Curators
109,109,140324,PO BOX 5005,NEW YORK,0.0,0.0,260509362,0.0,36061.0,,FOURTH AND HARRISON FUNDING COMPANY INC,A60,0.0,0.0,NY,,Performing Arts,10163-5005,10163.0,,,Fourth and Harrison Funding Company Inc.
110,110,143662,92 PINEHURST AVE APT N05,NEW YORK,0.0,0.0,510244825,46267.0,36061.0,92 PINEHURST AVE NEW YORK NY 10463-2625,FREE AND ACCEPTED MASONS OF NEW YORK 232 KING SOLOMON BEETHOVEN LODGE,A68,11095.0,57455.0,NY,92 PINEHURST AVE,Music,10463-2625,10033.0,40.8515807,-73.9392748,Free and Accepted Masons of New York 232 King Solomon Beethoven Lodge
111,111,143891,52 VANDERBILT 20TH FL,NEW YORK,0.0,59934.0,521902671,125704.0,36061.0,52 VANDERBILT NEW YORK NY 10017-3808,BRITISH AMERICAN BUSINESS COUNCIL,A23,46200.0,106134.0,NY,52 VANDERBILT,Cultural & Ethnic Awareness,10017-3808,10017.0,40.754203600000004,-73.97720079999999,British American Business Council
112,112,148,136 WEST 22ND STREET,NEW YORK,919181.0,1371172.0,10263908,2278306.0,36061.0,136 WEST 22ND STREET NEW YORK NY 10011-2424,SKOWHEGAN SCHOOL OF PAINTING AND SCULPTURE INC,A25,499687.0,2503199.0,NY,136 WEST 22ND STREET,Arts Education,10011-2424,10011.0,40.7426746,-73.9948941,Skowhegan School of Painting and Sculpture Inc.
113,113,482,VAN BRUNT STATION BOX 150-597,BROOKLYN,0.0,14945.0,10391592,54934.0,36047.0,VAN BRUNT STATION BOX 150-597 BROOKLYN NY 11215-0597,MAINE JAZZ CAMP,A68,47002.0,62167.0,NY,VAN BRUNT STATION BOX 150-597,Music,11215-0597,11231.0,,,Maine Jazz Camp
114,114,1354,46 RIVERSIDE DR APT 2N,NEW YORK,0.0,4402.0,10621206,10097.0,36061.0,46 RIVERSIDE DR NEW YORK NY 10024-6893,MUSIC OF THE SPHERES SOCIETY INC,A68,6578.0,10980.0,NY,46 RIVERSIDE DR,Music,10024-6893,10024.0,40.7835829,-73.9838833,Music of the Spheres Society Inc.
115,115,1400,528 HANCOCK ST STE 3 FL,BROOKLYN,0.0,10500.0,10632725,38059.0,36047.0,528 HANCOCK ST STE BROOKLYN NY 11233-1019,GAMETOPHYTE INC,A60,46837.0,57337.0,NY,528 HANCOCK ST STE,Performing Arts,11233-1019,11233.0,40.68417895,-73.93407325,Gametophyte Inc.
116,116,1521,229 W 97TH ST RM/STE 1B,NEW YORK,25000.0,81200.0,10668318,226662.0,36061.0,229 W 97TH ST RM/STE NEW YORK NY 10025-4115,INTERNATIONAL KEYBOARD INSTITUTE AND FESTIVAL,A68,142030.0,223230.0,NY,229 W 97TH ST RM/STE,Music,10025-4115,10025.0,,,International Keyboard Institute and Festival
117,117,1537,134 MARINERS LN,STATEN ISLAND,0.0,0.0,10671893,121144.0,36085.0,134 MARINERS LN STATEN ISLAND NY 10303-2548,ALEXANDRIA AND AKEAS PLAYHOUSE INC AAPI SERVICES,A61,112145.0,112145.0,NY,134 MARINERS LN,Performing Arts Centers,10303-2548,10303.0,40.63526975,-74.1528190539576,Alexandria and Akeas Playhouse Inc. Aapi Services
118,118,1741,232 3RD ST STE E002,BROOKLYN,42009.0,106494.0,10728746,328865.0,36047.0,232 3RD ST BROOKLYN NY 11215-2733,UGLY DUCKLING PRESSE LTD,A20,194375.0,300869.0,NY,232 3RD ST,Arts & Culture,11215-2733,11215.0,40.6747084,-73.9876068,Ugly Duckling Presse Ltd
119,119,1994,151 WEST 46TH STREET 8TH FLOOR,NEW YORK,69843.0,182434.0,10798319,436289.0,36061.0,151 WEST 46TH STREET NEW YORK NY 10036-8512,THE TANK LTD,A65,262540.0,444974.0,NY,151 WEST 46TH STREET,Theater,10036-8512,10036.0,40.7583345,-73.98418509999999,the Tank Ltd
120,120,2138,1992 CONEY ISLAND AVE,BROOKLYN,0.0,1970.0,10848423,32034.0,36047.0,1992 CONEY ISLAND AVE BROOKLYN NY 11223-2329,DIPLATANOS SOCIETY AGIA MARINA INC,A23,3245.0,25802.0,NY,1992 CONEY ISLAND AVE,Cultural & Ethnic Awareness,11223-2329,11223.0,40.60865335,-73.9624156678312,Diplatanos Society Agia Marina Inc.
121,121,2157,575 8TH AVE RM 1812,NEW YORK,516955.0,692019.0,10856384,982783.0,36061.0,575 8TH AVE NEW YORK NY 10018-3501,SING FOR HOPE INC,A68,0.0,932204.0,NY,575 8TH AVE,Music,10018-3501,10018.0,40.754975200000004,-73.9916621,Sing for Hope Inc.
122,122,2160,120 E 81ST ST APT 10A,NEW YORK,0.0,90.0,10857041,4680.0,36061.0,120 E 81ST ST NEW YORK NY 11231-5187,DECENDANTS OF HOLOCAUST SURVIVORS,A23,910.0,1000.0,NY,120 E 81ST ST,Cultural & Ethnic Awareness,11231-5187,10028.0,40.776354100000006,-73.9583835,Decendants of Holocaust Survivors
123,123,2423,2334 24TH ST,ASTORIA,0.0,0.0,10937547,0.0,36081.0,2334 24TH ST ASTORIA NY 11105-3415,NOSEDIVE PRODUCTIONS INC,A65,0.0,0.0,NY,2334 24TH ST,Theater,11105-3415,11105.0,40.757338,-73.93551690000001,Nosedive Productions Inc.
124,124,2540,C/O HOLY TRINITY LUTHERAN CHURCH-3,NEW YORK,0.0,25680.0,10974983,15402.0,36061.0,C/O HOLY TRINITY LUTHERAN NEW YORK NY 10023-0000,MUSIC KITCHEN FOOD FOR THE SOUL INC THE MUSIC KITCHEN,A68,0.0,25680.0,NY,C/O HOLY TRINITY LUTHERAN,Music,10023-0000,10023.0,,,Music Kitchen Food for the Soul Inc. the Music Kitchen
125,125,3766,145 HICKS ST A-54,BROOKLYN,159269.0,214080.0,20569320,566185.0,36047.0,145 HICKS ST BROOKLYN NY 11201-2327,BROOKLYN BALLET INC,A63,336718.0,571523.0,NY,145 HICKS ST,Ballet,11201-2327,11201.0,40.697114899999995,-73.99455369014571,Brooklyn Ballet Inc.
126,126,3845,65 E 89TH ST,NEW YORK,2750248.0,339213.0,20589687,3942953.0,36061.0,65 E 89TH ST NEW YORK NY 10128-1226,ST THOMAS MORE PLAY GROUP INC,A65,3068637.0,3408079.0,NY,65 E 89TH ST,Theater,10128-1226,10128.0,40.78268705,-73.956583892094,St Thomas More Play Group Inc.
127,127,3958,PO BOX 150613,BROOKLYN,0.0,47445.0,20617728,185504.0,36047.0,,PIPER THEATRE PRODUCTIONS INC,A65,32616.0,84272.0,NY,,Theater,11215-0613,11215.0,,,Piper Theatre Productions Inc.
128,128,4057,PO BOX 3852,NEW YORK,0.0,42395.0,20643034,67873.0,36061.0,,MANHATTAN CHORAL ENSEMBLE INC,A6B,18524.0,70155.0,NY,,Singing & Choral Groups,10163-3852,10163.0,,,Manhattan Choral Ensemble Inc.
129,129,4161,20 COOPER SQUARE NO 519,NEW YORK,0.0,0.0,20666545,1221.0,36061.0,20 COOPER SQUARE NO NEW YORK NY 10003-7112,ANNA DEAVERE SMITH WORKS INC,A20,0.0,0.0,NY,20 COOPER SQUARE NO,Arts & Culture,10003-7112,10003.0,,,Anna Deavere Smith Works Inc.
130,130,4203,534 FLATBUSH AVE,BROOKLYN,0.0,5300.0,20677257,8374.0,36047.0,534 FLATBUSH AVE BROOKLYN NY 11225-3707,DANGEROUS GROUND PRODUCTIONS,A65,3000.0,8300.0,NY,534 FLATBUSH AVE,Theater,11225-3707,11225.0,40.66101335,-73.96134333178341,Dangerous Ground Productions
131,131,4223,PO BOX 1556,NEW YORK,26400.0,279468.0,20682988,306289.0,36061.0,,IMMEDIATE LIFE INC,A60,21314.0,300422.0,NY,,Performing Arts,10013-0869,10013.0,,,Immediate Life Inc.
132,132,4244,6839 HARROW ST,FOREST HILLS,0.0,1300.0,20688566,2310.0,36081.0,6839 HARROW ST FOREST HILLS NY 11375-5157,BLUE PIPA INC,A68,500.0,1801.0,NY,6839 HARROW ST,Music,11375-5157,11375.0,40.71413,-73.844902,Blue Pipa Inc.
133,133,4319,121 W 17TH ST APT 4B,NEW YORK,0.0,12105.0,20708419,41012.0,36061.0,121 W 17TH ST NEW YORK NY 10011-5436,EQUUS PROJECTS INC DANCING WITH HORSES,A62,19250.0,31528.0,NY,121 W 17TH ST,Dance,10011-5436,10011.0,40.739794399999994,-73.99644709999998,Equus Projects Inc. Dancing With Horses
134,134,4331,34 HILLSIDE AVE APT 4C,NEW YORK,0.0,37775.0,20712132,170851.0,36061.0,34 HILLSIDE AVE NEW YORK NY 10040-4805,RUSSIAN AMERICAN CULTURAL HERITAGE CENTER INC,A23,51523.0,89298.0,NY,34 HILLSIDE AVE,Cultural & Ethnic Awareness,10040-4805,10040.0,40.85873795,-73.9287045364675,Russian American Cultural Heritage Center Inc.
135,135,4361,56 BEAVER ST APT 205,NEW YORK,187323.0,218344.0,20720786,319933.0,36061.0,56 BEAVER ST NEW YORK NY 10004-2403,CREATIVE MINDS NYC INC,A65,60265.0,278609.0,NY,56 BEAVER ST,Theater,10004-2403,10004.0,40.7050005,-74.01027309999999,Creative Minds NYC Inc.
136,136,5674,123 4TH AVE 2ND FL,NEW YORK,0.0,5489.0,30422472,20264.0,36061.0,123 4TH AVE NEW YORK NY 10003-4935,DHARMA ROAD PRODUCTIONS INC,A60,15361.0,21301.0,NY,123 4TH AVE,Performing Arts,10003-4935,10003.0,40.7330073,-73.9897302,Dharma Road Productions Inc.
137,137,5899,PO BOX 772,NEW YORK,0.0,21924.0,30481445,51483.0,36061.0,,SONNET REPERTORY THEATRE INC,A65,6890.0,28814.0,NY,,Theater,10108-0772,10108.0,,,Sonnet Repertory Theatre Inc.
138,138,5985,C/O ST ANDREWS 150 E 55TH ST NO 3FL,NEW YORK,0.0,25622.0,30504005,31416.0,36061.0,C/O ST ANDREWS 150 E 55TH ST NO NEW YORK NY 10022-0000,NATIONAL TARTAN DAY NEW YORK COMMITTEE INC,A23,0.0,27828.0,NY,C/O ST ANDREWS 150 E 55TH ST NO,Cultural & Ethnic Awareness,10022-0000,10022.0,,,National Tartan Day New York Committee Inc.
139,139,5993,609 WARREN ST,BROOKLYN,0.0,49123.0,30505193,54438.0,36047.0,609 WARREN ST BROOKLYN NY 11217-2016,LOOK AND LISTEN INC,A20,3279.0,52402.0,NY,609 WARREN ST,Arts & Culture,11217-2016,11217.0,40.68114515,-73.979815381866,Look and Listen Inc.
140,140,6112,PO BOX 1114,NEW YORK,0.0,23030.0,30539644,198824.0,36061.0,,THEATER MITU INC,A65,174133.0,197163.0,NY,,Theater,10113-1114,10113.0,,,Theater Mitu Inc.
141,141,6160,64 E 4TH ST,NEW YORK,0.0,56850.0,30551750,75040.0,36061.0,64 E 4TH ST NEW YORK NY 10003-8903,CHOICIRCIATI CULTURAL CENTER INC,A20,0.0,56857.0,NY,64 E 4TH ST,Arts & Culture,10003-8903,10003.0,40.72644935,-73.9906282440937,Choicirciati Cultural Center Inc.
142,142,6182,PO BOX 260001,BELLROSE,0.0,27765.0,30560682,33356.0,36081.0,,RAJPUT CULTURAL SOCIETY OF NORTH AMERICA S B NIDHAN SINGH JI CULTURAL SOC,A23,0.0,27765.0,NY,,Cultural & Ethnic Awareness,11426-0001,11426.0,,,Rajput Cultural Society of North America S B Nidhan Singh Ji Cultural Society
143,143,6222,10956 131ST ST,S OZONE PARK,0.0,14455.0,30570184,5707.0,36081.0,10956 131ST ST S OZONE PARK NY 11420-1618,INDIAN CULTURAL SOCIETY INC,A23,0.0,14455.0,NY,10956 131ST ST,Cultural & Ethnic Awareness,11420-1618,11420.0,40.669397,-73.807699,Indian Cultural Society Inc.
144,144,7538,80 E END AVE APT 3G,NEW YORK,0.0,76074.0,42575633,50577.0,36061.0,80 E END AVE NEW YORK NY 10028-0000,SEVENARS CONCERTS INC,A68,0.0,76518.0,NY,80 E END AVE,Music,10028-0000,10028.0,40.7732898,-73.9464005800901,Sevenars Concerts Inc.
145,145,8619,255 W 98TH ST APT 5C,NEW YORK,0.0,51305.0,42795467,47825.0,36061.0,255 W 98TH ST NEW YORK NY 55411-3573,LUTE SOCIETY OF AMERICA INC,A03,37032.0,89781.0,NY,255 W 98TH ST,Professional Societies & Associations,55411-3573,10025.0,40.796471200000006,-73.97159897197659,Lute Society of America Inc.
146,146,12022,115 E 57TH ST STE 1520,NEW YORK,0.0,14506.0,43644972,13124.0,36061.0,115 E 57TH ST NEW YORK NY 10022-2106,RUSSIAN AMERICAN DENTAL ASSOCIATION INC,A23,0.0,14507.0,NY,115 E 57TH ST,Cultural & Ethnic Awareness,10022-2106,10022.0,40.761433600000004,-73.96992359999999,Russian American Dental Association Inc.
147,147,12204,3441 71ST ST,JACKSON HTS,0.0,3000.0,43694862,1750.0,36081.0,3441 71ST ST JACKSON HTS NY 11372-1058,SANGEET PARISHAD INC,A20,0.0,3000.0,NY,3441 71ST ST,Arts & Culture,11372-1058,11372.0,40.749516,-73.894693,Sangeet Parishad Inc.
148,148,12242,476 DEAN STREET,BROOKLYN,31050.0,80943.0,43702601,128287.0,36047.0,476 DEAN STREET BROOKLYN NY 11217-2132,FIST AND HEEL PERFORMANCE GROUP INC,A62,120688.0,202131.0,NY,476 DEAN STREET,Dance,11217-2132,11217.0,40.68144645,-73.97476868447959,Fist and Heel Performance Group Inc.
149,149,12458,58 GRAND STREET,BROOKLYN,34564.0,52255.0,43763314,213675.0,36047.0,58 GRAND STREET BROOKLYN NY 11249-4199,CAVE ORGANIZATION INC,A40,136872.0,208004.0,NY,58 GRAND STREET,Visual Arts,11249-4199,11249.0,40.71571715,-73.9651465987185,Cave Organization Inc.
150,150,12470,61 E 4TH ST,NEW YORK,135600.0,392365.0,43767933,238837.0,36061.0,61 E 4TH ST NEW YORK NY 10003-8963,FOURTH ARTS BLOCK INC,A20,40052.0,432417.0,NY,61 E 4TH ST,Arts & Culture,10003-8963,10003.0,40.726950099999996,-73.9907790029523,Fourth Arts Block Inc.
151,151,12543,333 EAST 46TH STREET,NEW YORK,0.0,21000.0,43790236,20430.0,36061.0,333 EAST 46TH STREET NEW YORK NY 10010-2614,OVERGROUND 888 LIMITED,A20,0.0,21000.0,NY,333 EAST 46TH STREET,Arts & Culture,10010-2614,10017.0,40.75209315,-73.9689403525159,Overground 888 Limited
