,Unnamed: 0,ADDRESS,CITY,COMPENSATION,CONTRIBUTIONS,EIN,EXPENSES,FIPS,FULL_ADDRESS,Level1,NAME,NTEECC,PROGREVENUE,REVENUE,STATE,STREET_ADDRESS,SUBDISCIPLINE,ZIP,ZIP5,nteeFinal,LAT,LONG
89,31679,730 BROADWAY,NEW YORK,6000,0,237055265,237808,36061.0,730 BROADWAY NEW YORK NY 10003-9502,,ST LOUIS TEXTILE PROCESSORS LOCAL 108 WELFARE FUND GROUP 1200,A40,179675.0,252375,NY,730 BROADWAY,Visual Arts,10003-9502,10003.0,A40,40.7293353,-73.9931312
90,39548,99 PARK AVE RM 1700,NEW YORK,100000,0,237411166,207915,36061.0,99 PARK AVE NEW YORK NY 10016-1601,,LIBERIAN SHIPOWNERS COUNCIL LTD,A23,216968.0,222994,NY,99 PARK AVE,Cultural & Ethnic Awareness,10016-1601,10016.0,A23,40.7504324,-73.9785908
91,40163,61 MARTENSE ST APT 5A,BROOKLYN,0,0,237444871,78806,36047.0,61 MARTENSE ST BROOKLYN NY 11226-3236,,CIVIL SERVICE EMPLOYEES ASSOCIATION,A57,152824.0,154724,NY,61 MARTENSE ST,Science & Technology Museums,11226-3236,11226.0,A57,40.65158915,-73.9570316977079
92,49431,70 UNIVERSITY PL APT 5,NEW YORK,0,23834,320176279,99331,36061.0,70 UNIVERSITY PL NEW YORK NY 10003-4554,,THE MICHAEL CHEKHOV THEATRE COMPANY INC,A65,71098.0,94932,NY,70 UNIVERSITY PL,Theater,10003-4554,10003.0,A65,40.7331707,-73.9936418
93,49725,875 SIXTH AVE STE 2302,NEW YORK,337254,295777,330274349,1223692,36061.0,875 SIXTH AVE NEW YORK NY 10001-3507,,THEATRICAL DEALERS ASSOCIATION,A65,848057.0,1271722,NY,875 SIXTH AVE,Theater,10001-3507,10001.0,A65,42.7965419,-73.9519965
94,57136,711 W END AVE APT 7DS,NEW YORK,0,60000,352237120,77960,36061.0,711 W END AVE NEW YORK NY 10025-6887,,MUSIC ACCORD INC,A68,0.0,60457,NY,711 W END AVE,Music,10025-6887,10025.0,A68,40.7941721,-73.9742459
95,57644,PO BOX 757,NEW YORK,0,0,356048417,53982,36061.0,,,NATIONAL ASSOCIATION OF BAND INSTRUMENT MANUFACTURERS INCORPORA,A6C,29500.0,29777,NY,,Bands & Ensembles,10033-0595,10033.0,A6C,,
96,79429,730 BROADWAY,NEW YORK,3000,0,430721295,84753,36061.0,730 BROADWAY NEW YORK NY 10003-9502,,TEXTILE PROCESSORS LOCAL 108 WELFARE FUND GROUP 1053,A40,29055.0,31596,NY,730 BROADWAY,Visual Arts,10003-9502,10003.0,A40,40.7293353,-73.9931312
97,87480,1300 MORRIS PARK AVE RM 502,BRONX,0,0,510192888,21650,36005.0,1300 MORRIS PARK AVE BRONX NY 10461-1930,,NEW YORK OBSTETRICAL SOCIETY INC,A69,57150.0,15820,NY,1300 MORRIS PARK AVE,Symphony Orchestras,10461-1930,10461.0,A69,40.851003,-73.844241
98,88299,7 W 96TH ST,NEW YORK,0,0,510244825,40883,36061.0,7 W 96TH ST NEW YORK NY 10025-6540,,KING SOLOMON-BEETHOVEN LODGE NO 232,A68,13368.0,44750,NY,7 W 96TH ST,Music,10025-6540,10025.0,A68,40.79221575,-73.9653096635488
99,91027,9120 95TH AVE,OZONE PARK,2900,0,521592386,41553,36081.0,9120 95TH AVE OZONE PARK NY 11416-1413,,POLISH FALCONS OF AMERICA,A23,45193.0,51054,NY,9120 95TH AVE,Cultural & Ethnic Awareness,11416-1413,11416.0,A23,40.6870905,-73.8475547
100,91707,52 VANDERBILT AVE STE 20TH FL,NEW YORK,131000,0,521902671,204993,36061.0,52 VANDERBILT AVE STE NEW YORK NY 10017-3808,,BRITISH-AMERICAN BUSINESS COUNCIL,A23,36047.0,241747,NY,52 VANDERBILT AVE STE,Cultural & Ethnic Awareness,10017-3808,10017.0,A23,40.7542036,-73.9772008
101,95198,111 E 14TH ST PMB 157,NEW YORK,0,125,541585995,80028,36061.0,111 E 14TH ST PMB NEW YORK NY 10003-4103,,NATIONAL ASSOCIATION OF INDEPENDENT PUBLISHERS REPRESENTATIVES INC,A03,81664.0,81789,NY,111 E 14TH ST PMB,Professional Societies & Associations,10003-4103,10003.0,A03,,
102,104466,230 PARK AVE 12TH FLOOR,NEW YORK,150320,0,582648602,2690080,36061.0,230 PARK AVE NEW YORK NY 10169-0005,,ERS PLAZA MUSEUM INC,A50,1306944.0,7341356,NY,230 PARK AVE,Museums,10169-0005,10169.0,A50,40.754603,-73.9756765
103,107986,1251 AVE OF THE AMERICAS 35TH FLR,NEW YORK,0,0,593334243,0,36061.0,1251 AVE OF THE AMERICAS NEW YORK NY 10020-1104,,INDIAN RIVER APARTMENTS INC,A23,0.0,774366,NY,1251 AVE OF THE AMERICAS,Cultural & Ethnic Awareness,10020-1104,10020.0,A23,40.7600411,-73.9818903421781
104,122922,366 5TH AVE FL 12,NEW YORK,0,0,742066156,1331842,36061.0,366 5TH AVE NEW YORK NY 10001-2211,,DUWEL COMPANY,A60,0.0,1345219,NY,366 5TH AVE,Performing Arts,10001-2211,10001.0,A60,40.7490042,-73.9843664
105,152220,770 BROADWAY 5TH FLR,NEW YORK,0,0,952786905,274824,36061.0,770 BROADWAY NEW YORK NY 10003-9522,,INTERNATIONAL THEATRE EQUIPMENT ASSOCIATION INC,A65,274519.0,294662,NY,770 BROADWAY,Theater,10003-9522,10003.0,A65,40.7308477,-73.9915391
106,175,200 PARK AVE S STE 1116,NEW YORK,481435,733735,10263908,1592889,36061.0,200 PARK AVE S NEW YORK NY 10003-1538,PC,SKOWHEGAN SCHOOL OF PAINTING AND SCULPTURE INC,A25,422422.0,1179900,NY,200 PARK AVE S,Arts Education,10003-1538,10003.0,,40.736708,-73.98903
107,645,150 VAN BRUNT ST # 597,BROOKLYN,0,525,10391592,97130,36047.0,150 VAN BRUNT ST # BROOKLYN NY 11231-1317,PC,MAINE JAZZ CAMP,A68,89642.0,90167,NY,150 VAN BRUNT ST #,Music,11231-1317,11231.0,,40.6835136666667,-74.0057718333333
108,1751,201 W 13TH ST,NEW YORK,0,10548,10583271,29525,36061.0,201 W 13TH ST NEW YORK NY 10011-7701,PC,INSTITUTO LATINO DE CUIDADO PASTORAL,A23,15158.0,25706,NY,201 W 13TH ST,Cultural & Ethnic Awareness,10011-7701,10011.0,,40.73815655,-74.0003904996534
109,1855,12 DONGAN PL APT 602,NEW YORK,0,67037,10598781,58838,36061.0,12 DONGAN PL NEW YORK NY 10040-1594,PC,TED THOMAS DANCE FOUNDATION FOR THE PUBLIC INC,A62,0.0,67037,NY,12 DONGAN PL,Dance,10040-1594,10040.0,,40.8634606,-73.9294255
110,1989,155 W 70TH ST STE PH3B,NEW YORK,0,25304,10622887,22483,36061.0,155 W 70TH ST NEW YORK NY 10023-4419,PC,MANHATTAN PLAYWRIGHTS INC,A65,0.0,25304,NY,155 W 70TH ST,Theater,10023-4419,10023.0,,40.7770215,-73.9816646
111,2012,130 7TH AVE 221,NEW YORK,0,130999,10627379,134197,36061.0,130 7TH AVE NEW YORK NY 10011-1803,PC,ZANGDOKPALRI FOUNDATION INC,A23,0.0,130999,NY,130 7TH AVE,Cultural & Ethnic Awareness,10011-1803,10011.0,,40.740936,-73.9981751
112,2056,7 1/2 W 75TH ST,NEW YORK,17287,97823,10635574,155092,36061.0,7 1/2 W 75TH ST NEW YORK NY 10023-2065,PC,GLOBE THEATRE INC,A65,0.0,97823,NY,7 1/2 W 75TH ST,Theater,10023-2065,10023.0,,,
113,2247,134 MARINERS LN,STATEN ISLAND,0,0,10671893,60406,36085.0,134 MARINERS LN STATEN ISLAND NY 10303-2548,PC,ALEXANDRIA & AKEAS PLAYHOUSE INC,A61,57723.0,57723,NY,134 MARINERS LN,Performing Arts Centers,10303-2548,10303.0,,40.63526975,-74.1528190539576
114,2514,88 PERRY ST APT 4R,NEW YORK,22962,200274,10717344,98375,36061.0,88 PERRY ST NEW YORK NY 10014-3259,PC,BLUEBERRY POND ARTS CENTER INC,A20,0.0,199914,NY,88 PERRY ST,Arts & Culture,10014-3259,10014.0,,40.7352718,-74.0046277
115,2589,126 W 112TH ST APT 5B,NEW YORK,0,45416,10728746,72863,36061.0,126 W 112TH ST NEW YORK NY 10026-3727,PC,UGLY DUCKLING PRESSE LTD,A20,0.0,85318,NY,126 W 112TH ST,Arts & Culture,10026-3727,10026.0,,40.79998725,-73.9533259183557
116,2633,151 1ST AVE,NEW YORK,0,46041,10734181,95921,36061.0,151 1ST AVE NEW YORK NY 10003-2965,PC,JAZZ JOURNALISTS ASSOCIATION,A6C,25725.0,82516,NY,151 1ST AVE,Bands & Ensembles,10003-2965,10003.0,,40.7284751,-73.9848909
117,2836,1071 5TH AVE,NEW YORK,0,500000,10769997,117361,36061.0,1071 5TH AVE NEW YORK NY 10128-0112,PC,HERMITAGE-GUGGENHEIM FOUNDATION INC,A51,0.0,508456,NY,1071 5TH AVE,Art Museums,10128-0112,10128.0,,40.78300035,-73.9589593986188
118,2994,505 8TH AVE RM 1802,NEW YORK,33301,21067,10798319,118659,36061.0,505 8TH AVE NEW YORK NY 10018-4707,PC,TANK LTD,A65,63795.0,84899,NY,505 8TH AVE,Theater,10018-4707,10018.0,,40.7531008,-73.9930311
119,3104,302A W 12TH ST 209,NEW YORK,66790,404750,10825812,545758,36061.0,302A W 12TH ST NEW YORK NY 10014-1947,PC,PERRY STREET THEATRE COMPANY INC,A65,197439.0,597927,NY,302A W 12TH ST,Theater,10014-1947,10014.0,,40.7374413,-74.004597
120,4931,145 HICKS ST STE A-54,BROOKLYN,0,121619,20569320,108098,36047.0,145 HICKS ST BROOKLYN NY 11201-2327,PC,BROOKLYN BALLET,A63,0.0,121619,NY,145 HICKS ST,Ballet,11201-2327,11201.0,,40.6971149,-73.9945536901457
121,5009,PO BOX 3951,NEW YORK,0,30201,20581476,14685,36061.0,,PC,FINLAND CENTER FOUNDATION,A20,0.0,28485,NY,,Arts & Culture,10163-3951,10163.0,,,
122,5037,PO BOX 16,NEW YORK,127652,64701,20585882,229481,36061.0,,PC,BATTLEWORKS DANCE COMPANY,A62,152883.0,218659,NY,,Dance,10012-0001,10012.0,,,
123,5053,65 E 89TH ST,NEW YORK,1083820,238347,20589687,1729868,36061.0,65 E 89TH ST NEW YORK NY 10128-1226,PC,ST THOMAS MORE PLAY GROUP INC,A65,1551445.0,2020332,NY,65 E 89TH ST,Theater,10128-1226,10128.0,,40.78268705,-73.956583892094
124,5372,PO BOX 2044,NEW YORK,10000,12409,20643034,28326,36061.0,,PC,MANHATTAN CHORAL ENSEMBLE INC,A6B,22127.0,34686,NY,,Singing & Choral Groups,10108-2044,10108.0,,,
125,5541,80 HANSON PL,BROOKLYN,52203,52350,20671070,194946,36047.0,80 HANSON PL BROOKLYN NY 11217-1506,PC,PARKS HALL INC,A02,153439.0,205959,NY,80 HANSON PL,Management & Technical Assistance,11217-1506,11217.0,,40.68525215,-73.9744286233509
126,5602,4660 156TH ST,FLUSHING,0,189749,20682988,174638,36081.0,4660 156TH ST FLUSHING NY 11355-2340,PC,IMMEDIATE LIFE INC,A60,37607.0,227356,NY,4660 156TH ST,Performing Arts,11355-2340,11355.0,,,
127,5699,560 RIVERSIDE DR,NEW YORK,0,23000,20700407,21786,36061.0,560 RIVERSIDE DR NEW YORK NY 10027-3202,PC,NAYIKAS-SAMITA DANCE THEATER CORP,A62,0.0,24200,NY,560 RIVERSIDE DR,Dance,10027-3202,10027.0,,40.81692665,-73.9603758888478
128,5741,121 W 17TH ST APT 4B,NEW YORK,0,49175,20708419,70946,36061.0,121 W 17TH ST NEW YORK NY 10011-5436,PC,EQUUS PROJECTS INC,A62,19008.0,68183,NY,121 W 17TH ST,Dance,10011-5436,10011.0,,40.7397944,-73.9964471
129,5789,440 PARK AVE S,NEW YORK,0,59420,20720786,18844,36061.0,440 PARK AVE S NEW YORK NY 10016-8012,PC,STRIKING VIKING STORY PIRATES INC,A65,16016.0,75436,NY,440 PARK AVE S,Theater,10016-8012,10016.0,,40.744405,-73.983524
130,7233,3712 BROADWAY,ASTORIA,0,30877,30388136,39754,36081.0,3712 BROADWAY ASTORIA NY 11103-4027,PC,SABA DANCE THEATER CO,A62,0.0,37618,NY,3712 BROADWAY,Dance,11103-4027,11103.0,,40.767578,-73.935949
131,7496,36 E 20TH ST 2ND F,NEW YORK,0,0,30433832,39662,36061.0,36 E 20TH ST NEW YORK NY 10003-0000,PC,TURKISH AMERICAN CULTURAL ASSOCIATION OF LONG ISLAND INC,A23,41936.0,41936,NY,36 E 20TH ST,Cultural & Ethnic Awareness,10003-0000,10003.0,,40.7385008,-73.9887071111785
132,7749,16 EAST 14TH STREET APT 6A,NEW YORK,214426,25000,30474145,271165,36061.0,16 EAST 14TH STREET NEW YORK NY 10003-3101,PC,EDUCATION IN DANCE AND THE RELATED ARTS,A62,268551.0,293551,NY,16 EAST 14TH STREET,Dance,10003-3101,10003.0,,40.7355972941176,-73.9928601764706
133,7934,609 WARREN ST,BROOKLYN,0,38978,30505193,48497,36047.0,609 WARREN ST BROOKLYN NY 11217-2016,PC,LOOK & LISTEN INC,A20,3897.0,42875,NY,609 WARREN ST,Arts & Culture,11217-2016,11217.0,,40.68114515,-73.979815381866
134,7992,5 W 102ND ST APT 5B,NEW YORK,0,20550,30515962,126266,36061.0,5 W 102ND ST NEW YORK NY 10025-4784,PC,URBAN BALLET THEATER INC,A63,77374.0,97924,NY,5 W 102ND ST,Ballet,10025-4784,10025.0,,40.7959033,-73.9623754824866
135,8110,182 AVENUE A APT 2A,NEW YORK,0,61977,30539644,93765,36061.0,182 AVENUE A NEW YORK NY 10009-4008,PC,THEATER MITU INC,A65,26230.0,88301,NY,182 AVENUE A,Theater,10009-4008,10009.0,,40.7287088,-73.9813354
136,9779,30 E END AVE APT 3A,NEW YORK,0,65460,42575633,80652,36061.0,30 E END AVE NEW YORK NY 10028-7098,PC,SEVENARS CONCERTS INC,A68,13815.0,80730,NY,30 E END AVE,Music,10028-7098,10028.0,,40.7716086,-73.9474299
137,13269,149 FIFTH AVE SUITE 708,NEW YORK,268196,261615,43299055,436857,36061.0,149 FIFTH AVE NEW YORK NY 10010-6801,PC,VISUAL UNDERSTANDING IN EDUCATION INC,A40,87511.0,384873,NY,149 FIFTH AVE,Visual Arts,10010-6801,10010.0,,42.983327,-78.7093787142857
138,14460,520 8TH AVE SUITE 801,NEW YORK,222892,488032,43482756,467428,36061.0,520 8TH AVE NEW YORK NY 10018-6507,PC,AMERICA SCORES,A6E,63640.0,554656,NY,520 8TH AVE,Performing Arts Schools,10018-6507,10018.0,,40.753643,-73.9921669
139,15567,123 BOERUM PL APT 3B,BROOKLYN,0,5000,43648166,40507,36047.0,123 BOERUM PL BROOKLYN NY 11201-6285,PC,REEL YOUTH INC,A60,23879.0,28897,NY,123 BOERUM PL,Performing Arts,11201-6285,11201.0,,40.68765285,-73.9914161637195
140,15849,OLD CHELSEA STATION,NEW YORK,80000,185926,43700586,153560,36061.0,OLD CHELSEA STATION NEW YORK NY 10113-0000,PC,LOLLIPOP THEATER NETWORK INC,A65,0.0,184135,NY,OLD CHELSEA STATION,Theater,10113-0000,10113.0,,,
141,15851,30 47 68 ST,WOODSIDE,0,28970,43701064,27573,36081.0,30 47 68 ST WOODSIDE NY 11377-0000,PC,STANOVIC BALLET COMPANY INC,A63,3040.0,32057,NY,30 47 68 ST,Ballet,11377-0000,11377.0,,,
142,15860,476 DEAN ST STE 2,BROOKLYN,0,13000,43702601,50450,36047.0,476 DEAN ST BROOKLYN NY 11217-2132,PC,FIST AND HEEL PERFORMANCE GROUP INC,A62,46071.0,59071,NY,476 DEAN ST,Dance,11217-2132,11217.0,,40.68144645,-73.9747686844796
143,16002,PO BOX 654,NEW YORK,0,209230,43728043,195666,36061.0,,PC,ASIAN CLASSICS INPUT PROJECT INC,A23,3800.0,213030,NY,,Cultural & Ethnic Awareness,10028-0006,10028.0,,,
144,16017,782 W END AVE APT 122,NEW YORK,0,236261,43731344,216622,36061.0,782 W END AVE NEW YORK NY 10025-5403,PC,AMERICAN FRIENDS OF THE TRETYAKOV GALLERY,A51,0.0,236403,NY,782 W END AVE,Art Museums,10025-5403,10025.0,,40.7965622,-73.9720217
145,16126,410 W 42ND ST,NEW YORK,208298,454526,43754026,636832,36061.0,410 W 42ND ST NEW YORK NY 10036-6809,PC,GOTHAM CHAMBER OPERA INC,A6A,88836.0,543806,NY,410 W 42ND ST,Opera,10036-6809,10036.0,,40.7585537,-73.9933987
146,16158,58 GRAND ST,BROOKLYN,5556,2616,43763314,61864,36047.0,58 GRAND ST BROOKLYN NY 11211-4146,PC,CAVE ORGANIZATION INC,A40,0.0,58569,NY,58 GRAND ST,Visual Arts,11211-4146,11211.0,,40.711962,-73.940688
147,16218,622 W 168TH ST 3-308 HOSPITAL SO,NEW YORK,0,29000,43777290,19679,36061.0,622 W 168TH ST 3-308 HOSPITAL SO NEW YORK NY 10032-0000,PC,CHINESE-AMERICAN ASSOCIATION FOR CLINICAL MICROBIOLOGY,A23,1195.0,30369,NY,622 W 168TH ST 3-308 HOSPITAL SO,Cultural & Ethnic Awareness,10032-0000,10032.0,,,
148,16273,4552 193RD ST,FLUSHING,0,0,43790899,64568,36081.0,4552 193RD ST FLUSHING NY 11358-3442,PC,ASPIRING LEADERS ENRICHMENT CENTER INC,A23,65833.0,65833,NY,4552 193RD ST,Cultural & Ethnic Awareness,11358-3442,11358.0,,,
149,16313,240 W 73RD ST APT 209,NEW YORK,0,10000,43808119,37792,36061.0,240 W 73RD ST NEW YORK NY 10023-2789,PC,MUSIC BRIDGES INTERNATIONAL INC,A68,30978.0,40978,NY,240 W 73RD ST,Music,10023-2789,10023.0,,40.779693,-73.982705599961
150,18122,520 8TH AVE RM 318,NEW YORK,0,15631,50524220,25667,36061.0,520 8TH AVE NEW YORK NY 10018-8906,PC,DESIPINA PRODUCTIONS,A60,0.0,26986,NY,520 8TH AVE,Performing Arts,10018-8906,10018.0,,40.753643,-73.9921669
151,18566,PO BOX 20085,NEW YORK,0,50411,50606695,73127,36061.0,,PC,HARMONY PROGRAM,A68,35762.0,86173,NY,,Music,10014-0708,10014.0,,,
152,20265,162 W 21ST ST,NEW YROK,0,10730,61129274,23356,36061.0,162 W 21ST ST NEW YROK NY 10011-3202,PC,WORKS INC,A62,15000.0,26160,NY,162 W 21ST ST,Dance,10011-3202,10011.0,,,
153,20506,275 E 7TH ST APT 4,NEW YORK,0,8000,61240889,137663,36061.0,275 E 7TH ST NEW YORK NY 10009-6025,PC,THEATREMOVES INC,A65,129600.0,137600,NY,275 E 7TH ST,Theater,10009-6025,10009.0,,40.7234628,-73.9769658305822
154,20583,212 W 29TH ST,NEW YORK,0,11913,61267752,118293,36061.0,212 W 29TH ST NEW YORK NY 10001-5201,PC,29TH STREET REPERTORY THEATRE INC,A65,106399.0,118312,NY,212 W 29TH ST,Theater,10001-5201,10001.0,,40.7479906,-73.9937889366566
155,21559,PO BOX 20554,NEW YORK,73200,180220,61490898,179277,36061.0,,PC,RACCOON INC,A02,22173.0,206563,NY,,Management & Technical Assistance,10021-0070,10021.0,,,
156,21670,141 E 3RD ST APT 12H,NEW YORK,0,26094,61513667,37677,36061.0,141 E 3RD ST NEW YORK NY 10009-7310,PC,THE@KATHAK ENSEMBLE & FRIENDS CARAVAN INC,A62,35752.0,61846,NY,141 E 3RD ST,Dance,10009-7310,10009.0,,40.723863,-73.9855314
157,21805,PO BOX 202,NEW YORK,0,2696,61536630,49473,36061.0,,PC,LAMIA INK INC,A23,27670.0,35946,NY,,Cultural & Ethnic Awareness,10012-0004,10012.0,,,
158,21866,42 W 24TH ST,NEW YORK,0,10850,61547170,71623,36061.0,42 W 24TH ST NEW YORK NY 10010-3201,PC,SOSPESO LTD,A68,56410.0,67305,NY,42 W 24TH ST,Music,10010-3201,10010.0,,40.74275,-73.9906160833333
159,21984,51 MACDOUGAL ST STE 302,NEW YORK,7832,79010,61570027,123030,36061.0,51 MACDOUGAL ST NEW YORK NY 10012-2921,PC,WAX FACTORY INC,A60,30579.0,109603,NY,51 MACDOUGAL ST,Performing Arts,10012-2921,10012.0,,40.7291711,-74.0011907
160,22016,PO BOX 2026,NEW YORK,0,49011,61577437,89345,36061.0,,PC,COLLECTIVE UNCONSCIOUS CORPORATION,A65,54013.0,103548,NY,,Theater,10013-0874,10013.0,,,
161,22030,260 DECATUR ST,BROOKLYN,6400,76663,61579333,63656,36047.0,260 DECATUR ST BROOKLYN NY 11233-1703,PC,RED CLAY ARTS INC,A40,0.0,76663,NY,260 DECATUR ST,Visual Arts,11233-1703,11233.0,,40.6813094,-73.9329717218572
162,22077,800 6TH AVE SUITE 11C,NEW YORK,0,102058,61588655,104046,36061.0,800 6TH AVE NEW YORK NY 10001-6348,PC,MANHATTAN ART PROGRAM INC,A25,0.0,102058,NY,800 6TH AVE,Arts Education,10001-6348,10001.0,,40.7454492,-73.990694
163,22164,101 W 67TH STREET,NEW YORK,430538,0,61605067,683195,36061.0,101 W 67TH STREET NEW YORK NY 10023-5906,PC,LES BALLETS GRANDIVA LTD,A63,766544.0,769128,NY,101 W 67TH STREET,Ballet,10023-5906,10023.0,,40.7744357,-73.9813516
164,22176,321 E 69TH ST,NEW YORK,0,10000,61608238,162458,36061.0,321 E 69TH ST NEW YORK NY 10021-5545,PC,NEW YORK CONSERVATORY OF MUSIC INC,A6E,169000.0,179000,NY,321 E 69TH ST,Performing Arts Schools,10021-5545,10021.0,,40.76651415,-73.9584915524121
165,22205,PO BOX 2058,NEW YORK,0,27951,61614045,37959,36061.0,,PC,NICUS SPOON INC,A65,13453.0,41404,NY,,Theater,10163-2058,10163.0,,,
166,22248,311 WEST 42RD STREET STE 602,NEW YORK,13326,12371,61622755,116052,36061.0,311 WEST 42RD STREET NEW YORK NY 10036-6907,PC,BROKEN WATCH PRODUCTIONS INC,A65,121667.0,134038,NY,311 WEST 42RD STREET,Theater,10036-6907,10036.0,,,
167,22254,3052 34TH ST APT 5E,ASTORIA,0,46718,61623825,32278,36081.0,3052 34TH ST ASTORIA NY 11103-5220,PC,ANTI-SOCIAL MUSIC INC,A68,0.0,46718,NY,3052 34TH ST,Music,11103-5220,11103.0,,40.7608441,-73.9229854
168,22323,30 W 26TH ST,NEW YORK,27000,68600,61633557,38496,36061.0,30 W 26TH ST NEW YORK NY 10010-2011,PC,DOUGLAS MOORE FUND FOR AMERICAN OPERA INC,A6A,0.0,68600,NY,30 W 26TH ST,Opera,10010-2011,10010.0,,40.7442736,-73.9904326
169,22328,246 W 38TH ST FL 8,NEW YORK,149786,120700,61634051,386044,36061.0,246 W 38TH ST NEW YORK NY 10018-9086,PC,SHEN WEI DANCE ARTS INC,A62,261476.0,382176,NY,246 W 38TH ST,Dance,10018-9086,10018.0,,40.7541085,-73.9904182
170,22457,622 THIRD AVE 33RD FLR,NEW YORK,0,240000,61655858,250884,36061.0,622 THIRD AVE NEW YORK NY 10017-6707,PC,MOROCCO PALACE OF ARTS FOUNDATION,A51,0.0,240000,NY,622 THIRD AVE,Art Museums,10017-6707,10017.0,,42.8002283,-73.9523152
171,22596,200 RIVERSIDE BLVD APT 22E,NEW YORK,0,29000,61683335,25657,36061.0,200 RIVERSIDE BLVD NEW YORK NY 10069-0904,PC,MADE TO MOVE INC,A60,8118.0,36462,NY,200 RIVERSIDE BLVD,Performing Arts,10069-0904,10069.0,,40.7790225,-73.9877285823514
172,22764,99 BATTERY PLACE 12-H,NEW YORK,0,70955,61718575,22563,36061.0,99 BATTERY PLACE NEW YORK NY 10280-1325,PC,AFGHAN HANDS INC,A23,0.0,88951,NY,99 BATTERY PLACE,Cultural & Ethnic Awareness,10280-1325,10280.0,,40.70766705,-74.016608716511
173,22776,579 W 215TH ST APT 7G,NEW YORK,0,17820,61722131,27645,36061.0,579 W 215TH ST NEW YORK NY 10034-1240,PC,JAZZ DRAMA PROGRAM,A6E,18795.0,37267,NY,579 W 215TH ST,Performing Arts Schools,10034-1240,10034.0,,40.8719113,-73.9188055
174,22791,420 TOMPKINS AVE,STATEN ISLAND,145381,198640,61725844,219651,36085.0,420 TOMPKINS AVE STATEN ISLAND NY 10305-1704,PC,GARIBALDI MEUCCI MUSEUM,A54,38644.0,243376,NY,420 TOMPKINS AVE,History Museums,10305-1704,10305.0,,40.6151654,-74.0738792588764
175,22823,60 E 42ND ST RM 2120,NEW YORK,35000,148800,61733392,235866,36061.0,60 E 42ND ST NEW YORK NY 10165-6210,PC,QUIET IN THE LAND INC,A20,208143.0,357058,NY,60 E 42ND ST,Arts & Culture,10165-6210,10165.0,,40.7523028,-73.9784305
176,22924,825 W END AVE STE 13G,NEW YORK,0,6146,61771439,20213,36061.0,825 W END AVE NEW YORK NY 10025-5349,PC,JODY SPERLING TIME LAPSE DANCE,A62,23507.0,20473,NY,825 W END AVE,Dance,10025-5349,10025.0,,40.7979717,-73.9714444
177,23617,58 7TH AVE,BROOKLYN,1752174,259165,111532426,2692063,36047.0,58 7TH AVE BROOKLYN NY 11217-3608,PC,BROOKLYN CONSERVATORY OF MUSIC,A6E,2047674.0,2414479,NY,58 7TH AVE,Performing Arts Schools,11217-3608,11217.0,,40.6759573,-73.9747227596887
178,23719,200 EASTERN PKWY,BROOKLYN,13330813,35535393,111672743,28979499,36047.0,200 EASTERN PKWY BROOKLYN NY 11238-6052,PC,BROOKLYN INSTITUTE OF ARTS AND SCIENCES,A51,2910499.0,45922973,NY,200 EASTERN PKWY,Art Museums,11238-6052,11238.0,,40.6709108,-73.9633157304714
179,23768,138A COURT ST,BROOKLYN,860442,2251234,111773636,2039321,36047.0,138A COURT ST BROOKLYN NY 11201-6209,PC,BROOKLYN PHILHARMONIC SYMPHONY ORCHESTRA INC,A69,304739.0,2546015,NY,138A COURT ST,Symphony Orchestras,11201-6209,11201.0,,40.689305,-73.992668
180,23887,PO BOX 421,NEW YORK,55000,82000,112004760,271375,36061.0,,PC,ST CECILIA CLUB INC,A6B,168400.0,259660,NY,,Singing & Choral Groups,10150-0421,10150.0,,,
181,23923,4701 111TH ST,CORONA,5293926,9892070,112104059,13313206,36081.0,4701 111TH ST CORONA NY 11368-2950,PC,NEW YORK HALL OF SCIENCE,A57,2609544.0,13459929,NY,4701 111TH ST,Science & Technology Museums,11368-2950,11368.0,,40.7442134,-73.8520315
182,23925,70-31 84TH ST BLDG 38,GLENDALE,117177,605325,112106191,547390,36081.0,70-31 84TH ST BLDG GLENDALE NY 11385-7718,PC,QUEENS SYMPHONY ORCHESTRA INC,A69,11148.0,619350,NY,70-31 84TH ST BLDG,Symphony Orchestras,11385-7718,11385.0,,,
183,23988,ILAFAYETTE AVE,ROOKLYN,12202369,22090458,112201344,30918482,36047.0,ILAFAYETTE AVE ROOKLYN NY 11217-0000,PC,BROOKLYN ACADEMY OF MUSIC INC,A60,9407601.0,30920950,NY,ILAFAYETTE AVE,Performing Arts,11217-0000,11217.0,,,
184,24002,11562 SUTPHIN BLVD,JAMAICA,0,16052,112207752,22546,36081.0,11562 SUTPHIN BLVD JAMAICA NY 11434-1019,PC,AIMS OF MODZAWE INC,A62,9466.0,25518,NY,11562 SUTPHIN BLVD,Dance,11434-1019,11434.0,,40.7055232,-73.8095853
185,24012,7901 PARK LN S,JAMAICA,310183,846818,112219193,875489,36081.0,7901 PARK LN S JAMAICA NY 11421-1166,PC,QUEENS COUNCIL ON THE ARTS INC,A26,25095.0,936800,NY,7901 PARK LN S,Arts & Humanities Councils & Agencies,11421-1166,11421.0,,,
