,Unnamed: 0,ADDRESS,CITY,COMPENSATION,CONTRIBUTIONS,EIN,EXPENSES,FIPS,FULL_ADDRESS,NAME,NTEECC,PROGREVENUE,REVENUE,STATE,STREET_ADDRESS,SUBDISCIPLINE,ZIP,ZIP5,LAT,LONG
85,135061,2366 CONEY ISLAND AVENUE,BROOKLYN,0.0,0.0,112022650,154037.0,36047.0,2366 CONEY ISLAND AVENUE BROOKLYN NY 11223-5002,AUTO BODY CRAFTSMENS GUILD INC,A40,150936.0,150936.0,NY,2366 CONEY ISLAND AVENUE,Visual Arts,11223-5002,11223.0,40.59926955,-73.9616213785476
86,135764,641 LEXINGTON AVE STE 1430,NEW YORK,0.0,0.0,135313975,14518.0,36061.0,641 LEXINGTON AVE NEW YORK NY 10022-4503,PERUVIAN-AMERICAN ASSOCIATION INC,A23,16112.0,16112.0,NY,641 LEXINGTON AVE,Cultural & Ethnic Awareness,10022-4503,10022.0,40.758877,-73.9696440951276
87,141726,4602 30TH AVE,ASTORIA,0.0,0.0,112803536,3319.0,36081.0,4602 30TH AVE ASTORIA NY 11103-1264,BORGETTO CULTURAL ASSOC M S S ADDOLORATA DEL ROMITELLO INC,A23,975.0,26489.0,NY,4602 30TH AVE,Cultural & Ethnic Awareness,11103-1264,11103.0,40.7619845,-73.9109117
88,141770,6 E 87TH ST,NEW YORK,0.0,0.0,130971750,3269.0,36061.0,6 E 87TH ST NEW YORK NY 10128-0505,LIEDERKRANZ OF THE CITY OF NEW YORK,A6A,6000.0,6000.0,NY,6 E 87TH ST,Opera,10128-0505,10128.0,40.778551,-73.951248
89,141773,132 NASSAU ST RM 811,NEW YORK,0.0,0.0,131101367,138797.0,36061.0,132 NASSAU ST NEW YORK NY 10038-2419,NEW YORK SOCIETY OF ARCHITECTS,A03,123607.0,133107.0,NY,132 NASSAU ST,Professional Societies & Associations,10038-2419,10038.0,40.7110029,-74.006693
90,141775,2170 BINGHAMPTON ST-APT 6A,BROOKLYN,0.0,0.0,131182895,40098.0,36047.0,2170 BINGHAMPTON ST-APT BROOKLYN NY 11229-0000,NEW YORK PRESS PHOTOGRAPHERS ASSN INC,A40,15518.0,29547.0,NY,2170 BINGHAMPTON ST-APT,Visual Arts,11229-0000,11229.0,,
91,141834,26A DOGWOOD DR,STATEN ISLAND,0.0,71729.0,133358453,95959.0,36085.0,26A DOGWOOD DR STATEN ISLAND NY 10312-1608,U S S INTREPID ASSOCIATION INC,A12,23700.0,98535.0,NY,26A DOGWOOD DR,Fund Raising & Fund Distribution,10312-1608,10312.0,40.55144235,-74.1982982522603
92,141887,307 W 30TH ST,NEW YORK,0.0,1675.0,135580391,113319.0,36061.0,307 W 30TH ST NEW YORK NY 10001-2703,LITHUANIAN ALLIANCE OF AMERICA,A23,1904.0,111455.0,NY,307 W 30TH ST,Cultural & Ethnic Awareness,10001-2703,10001.0,40.750036,-73.9958068
93,142168,132 DELANCY ST 2ND FL,NEW YORK,513167.0,1085678.0,203132925,936056.0,36061.0,132 DELANCY ST NEW YORK NY 10002-3325,AMERICAN ASSOCIATION OF INDEPENDENT MUSIC INC,A68,0.0,1086771.0,NY,132 DELANCY ST,Music,10002-3325,10002.0,,
94,153,136 WEST 22ND STREET,NEW YORK,843019.0,1620853.0,10263908,2100881.0,36061.0,136 WEST 22ND STREET NEW YORK NY 10011-2424,SKOWHEGAN SCHOOL OF PAINTING AND SCULPTURE INC,A25,471755.0,3621917.0,NY,136 WEST 22ND STREET,Arts Education,10011-2424,10011.0,40.7426746,-73.9948941
95,501,VAN BRUNT STATION BOX 150-597,BROOKLYN,0.0,2721.0,10391592,49009.0,36047.0,VAN BRUNT STATION BOX 150-597 BROOKLYN NY 11215-0597,MAINE JAZZ CAMP,A68,47117.0,50338.0,NY,VAN BRUNT STATION BOX 150-597,Music,11215-0597,11231.0,,
96,1389,46 RIVERSIDE DR APT 2N,NEW YORK,0.0,9776.0,10621206,10986.0,36061.0,46 RIVERSIDE DR NEW YORK NY 10024-6893,MUSIC OF THE SPHERES SOCIETY INC,A68,1760.0,11536.0,NY,46 RIVERSIDE DR,Music,10024-6893,10024.0,40.7835829,-73.9838833
97,1435,528 HANCOCK ST STE 3 FL,BROOKLYN,0.0,89745.0,10632725,129368.0,36047.0,528 HANCOCK ST STE BROOKLYN NY 11233-1019,GAMETOPHYTE INC,A60,26617.0,116362.0,NY,528 HANCOCK ST STE,Performing Arts,11233-1019,11233.0,40.68417895,-73.93407325
98,1560,229 W 97TH ST RM/STE 1B,NEW YORK,0.0,67148.0,10668318,165902.0,36061.0,229 W 97TH ST RM/STE NEW YORK NY 10025-4115,INTERNATIONAL KEYBOARD INSTITUTE AND FESTIVAL,A68,107087.0,174235.0,NY,229 W 97TH ST RM/STE,Music,10025-4115,10025.0,,
99,1576,134 MARINERS LN,STATEN ISLAND,0.0,0.0,10671893,111856.0,36085.0,134 MARINERS LN STATEN ISLAND NY 10303-2548,ALEXANDRIA AND AKEAS PLAYHOUSE INC AAPI SERVICES,A61,111006.0,111006.0,NY,134 MARINERS LN,Performing Arts Centers,10303-2548,10303.0,40.63526975,-74.1528190539576
100,1792,232 3RD ST STE E002,BROOKLYN,21460.0,136796.0,10728746,209639.0,36047.0,232 3RD ST BROOKLYN NY 11215-2733,UGLY DUCKLING PRESSE LTD,A20,122518.0,259314.0,NY,232 3RD ST,Arts & Culture,11215-2733,11215.0,40.6747084,-73.9876068
101,2049,151 WEST 46TH STREET 8TH FLOOR,NEW YORK,62260.0,148463.0,10798319,238937.0,36061.0,151 WEST 46TH STREET NEW YORK NY 10036-8512,THE TANK LTD,A65,114100.0,262563.0,NY,151 WEST 46TH STREET,Theater,10036-8512,10036.0,40.7583345,-73.9841851
102,2192,1992 CONEY ISLAND AVE,BROOKLYN,0.0,752.0,10848423,53531.0,36047.0,1992 CONEY ISLAND AVE BROOKLYN NY 11223-2329,DIPLATANOS SOCIETY AGIA MARINA INC,A23,5305.0,12335.0,NY,1992 CONEY ISLAND AVE,Cultural & Ethnic Awareness,11223-2329,11223.0,40.60865335,-73.9624156678312
103,2213,575 8TH AVE RM 1812,NEW YORK,424963.0,423311.0,10856384,837533.0,36061.0,575 8TH AVE NEW YORK NY 10018-3501,SING FOR HOPE INC,A68,0.0,486940.0,NY,575 8TH AVE,Music,10018-3501,10018.0,40.7549752,-73.9916621
104,2217,120 E 81ST ST APT 10A,NEW YORK,0.0,180.0,10857041,7858.0,36061.0,120 E 81ST ST NEW YORK NY 11231-5187,DECENDANTS OF HOLOCAUST SURVIVORS,A23,464.0,644.0,NY,120 E 81ST ST,Cultural & Ethnic Awareness,11231-5187,10028.0,40.7763541,-73.9583835
105,2469,2334 24TH ST,ASTORIA,0.0,5852.0,10937547,7910.0,36081.0,2334 24TH ST ASTORIA NY 11105-3415,NOSEDIVE PRODUCTIONS INC,A65,0.0,7101.0,NY,2334 24TH ST,Theater,11105-3415,11105.0,40.757338,-73.9355169
106,2596,C/O HOLY TRINITY LUTHERAN CHURCH-3,NEW YORK,0.0,6698.0,10974983,14763.0,36061.0,C/O HOLY TRINITY LUTHERAN NEW YORK NY 10023-0000,MUSIC KITCHEN FOOD FOR THE SOUL INC THE MUSIC KITCHEN,A68,0.0,6698.0,NY,C/O HOLY TRINITY LUTHERAN,Music,10023-0000,10023.0,,
107,3821,145 HICKS ST A-54,BROOKLYN,154653.0,134586.0,20569320,470753.0,36047.0,145 HICKS ST BROOKLYN NY 11201-2327,BROOKLYN BALLET INC,A63,370047.0,519001.0,NY,145 HICKS ST,Ballet,11201-2327,11201.0,40.6971149,-73.9945536901457
108,3896,65 E 89TH ST,NEW YORK,2594727.0,371289.0,20589687,3931688.0,36061.0,65 E 89TH ST NEW YORK NY 10128-1226,ST THOMAS MORE PLAY GROUP INC,A65,3030747.0,3707713.0,NY,65 E 89TH ST,Theater,10128-1226,10128.0,40.78268705,-73.956583892094
109,4007,PO BOX 150613,BROOKLYN,86380.0,49049.0,20617728,248297.0,36047.0,,PIPER THEATRE PRODUCTIONS INC,A65,195832.0,248560.0,NY,,Theater,11215-0613,11215.0,,
110,4106,PO BOX 3852,NEW YORK,0.0,35209.0,20643034,59081.0,36061.0,,MANHATTAN CHORAL ENSEMBLE INC,A6B,17459.0,57632.0,NY,,Singing & Choral Groups,10163-3852,10163.0,,
111,4216,20 COOPER SQUARE NO 519,NEW YORK,0.0,0.0,20666545,8770.0,36061.0,20 COOPER SQUARE NO NEW YORK NY 10003-7112,ANNA DEAVERE SMITH WORKS INC,A20,0.0,0.0,NY,20 COOPER SQUARE NO,Arts & Culture,10003-7112,10003.0,,
112,4257,534 FLATBUSH AVE,BROOKLYN,0.0,6504.0,20677257,42586.0,36047.0,534 FLATBUSH AVE BROOKLYN NY 11225-3707,DANGEROUS GROUND PRODUCTIONS,A65,0.0,6504.0,NY,534 FLATBUSH AVE,Theater,11225-3707,11225.0,40.66101335,-73.9613433317834
113,4277,PO BOX 1556,NEW YORK,28500.0,225904.0,20682988,265942.0,36061.0,,IMMEDIATE LIFE INC,A60,41969.0,267873.0,NY,,Performing Arts,10013-0869,10013.0,,
114,4300,6839 HARROW ST,FOREST HILLS,0.0,1000.0,20688566,2767.0,36081.0,6839 HARROW ST FOREST HILLS NY 11375-5157,BLUE PIPA INC,A68,1000.0,2004.0,NY,6839 HARROW ST,Music,11375-5157,11375.0,40.71413,-73.844902
115,4390,34 HILLSIDE AVE APT 4C,NEW YORK,12200.0,207936.0,20712132,150333.0,36061.0,34 HILLSIDE AVE NEW YORK NY 10040-4805,RUSSIAN AMERICAN CULTURAL HERITAGE CENTER INC,A23,15328.0,223469.0,NY,34 HILLSIDE AVE,Cultural & Ethnic Awareness,10040-4805,10040.0,40.85873795,-73.9287045364675
116,4420,56 BEAVER ST APT 205,NEW YORK,138716.0,206003.0,20720786,274625.0,36061.0,56 BEAVER ST NEW YORK NY 10004-2403,CREATIVE MINDS NYC INC,A65,55080.0,263769.0,NY,56 BEAVER ST,Theater,10004-2403,10004.0,40.7050005,-74.0102731
117,5737,123 4TH AVE 2ND FL,NEW YORK,0.0,3689.0,30422472,42003.0,36061.0,123 4TH AVE NEW YORK NY 10003-4935,DHARMA ROAD PRODUCTIONS INC,A60,35196.0,39756.0,NY,123 4TH AVE,Performing Arts,10003-4935,10003.0,40.7330073,-73.9897302
118,5970,PO BOX 772,NEW YORK,0.0,7018.0,30481445,27480.0,36061.0,,SONNET REPERTORY THEATRE INC,A65,44128.0,51146.0,NY,,Theater,10108-0772,10108.0,,
119,6063,C/O ST ANDREWS 150 E 55TH ST NO 3FL,NEW YORK,0.0,3081.0,30504005,17712.0,36061.0,C/O ST ANDREWS 150 E 55TH ST NO NEW YORK NY 10022-0000,NATIONAL TARTAN DAY NEW YORK COMMITTEE INC,A23,0.0,4321.0,NY,C/O ST ANDREWS 150 E 55TH ST NO,Cultural & Ethnic Awareness,10022-0000,10022.0,,
120,6071,609 WARREN ST,BROOKLYN,0.0,45509.0,30505193,43475.0,36047.0,609 WARREN ST BROOKLYN NY 11217-2016,LOOK AND LISTEN INC,A20,4153.0,49662.0,NY,609 WARREN ST,Arts & Culture,11217-2016,11217.0,40.68114515,-73.979815381866
121,6115,5 WEST 102ND STREET,NEW YORK,0.0,1000.0,30515962,30260.0,36061.0,5 WEST 102ND STREET NEW YORK NY 10025-4778,URBAN BALLET THEATER INC,A63,8395.0,9395.0,NY,5 WEST 102ND STREET,Ballet,10025-4778,10025.0,40.7959033,-73.9623754824866
122,6200,PO BOX 1114,NEW YORK,0.0,20177.0,30539644,75454.0,36061.0,,THEATER MITU INC,A65,64044.0,84221.0,NY,,Theater,10113-1114,10113.0,,
123,6252,64 E 4TH ST,NEW YORK,0.0,42195.0,30551750,59779.0,36061.0,64 E 4TH ST NEW YORK NY 10003-8903,CHOICIRCIATI CULTURAL CENTER INC,A20,0.0,42195.0,NY,64 E 4TH ST,Arts & Culture,10003-8903,10003.0,40.72644935,-73.9906282440937
124,6276,PO BOX 260001,BELLROSE,0.0,28860.0,30560682,32257.0,36081.0,,RAJPUT CULTURAL SOCIETY OF NORTH AMERICA S B NIDHAN SINGH JI CULTURAL SOC,A23,0.0,28860.0,NY,,Cultural & Ethnic Awareness,11426-0001,11426.0,,
125,6373,79 MADISON AVENUE 2ND FL,NEW YORK,303292.0,212335.0,30589266,638584.0,36061.0,79 MADISON AVENUE NEW YORK NY 10027-0000,KEIGWIN AND COMPANY INC,A62,405181.0,640002.0,NY,79 MADISON AVENUE,Dance,10027-0000,10016.0,40.7441451,-73.9854328
126,7669,80 E END AVE APT 3G,NEW YORK,0.0,53025.0,42575633,42139.0,36061.0,80 E END AVE NEW YORK NY 10028-0000,SEVENARS CONCERTS INC,A68,0.0,53620.0,NY,80 E END AVE,Music,10028-0000,10028.0,40.7732898,-73.9464005800901
127,8770,255 W 98TH ST APT 5C,NEW YORK,0.0,31550.0,42795467,107252.0,36061.0,255 W 98TH ST NEW YORK NY 55411-3573,LUTE SOCIETY OF AMERICA INC,A03,80203.0,111994.0,NY,255 W 98TH ST,Professional Societies & Associations,55411-3573,10025.0,40.7964712,-73.9715989719766
128,12176,115 E 57TH ST STE 1520,NEW YORK,0.0,49220.0,43644972,50140.0,36061.0,115 E 57TH ST NEW YORK NY 10022-2106,RUSSIAN AMERICAN DENTAL ASSOCIATION INC,A23,0.0,49221.0,NY,115 E 57TH ST,Cultural & Ethnic Awareness,10022-2106,10022.0,40.7614336,-73.9699236
129,12354,3441 71ST ST,JACKSON HTS,0.0,750.0,43694862,235.0,36081.0,3441 71ST ST JACKSON HTS NY 11372-1058,SANGEET PARISHAD INC,A20,0.0,750.0,NY,3441 71ST ST,Arts & Culture,11372-1058,11372.0,40.749516,-73.894693
130,12391,476 DEAN STREET,BROOKLYN,0.0,50984.0,43702601,163971.0,36047.0,476 DEAN STREET BROOKLYN NY 11217-2132,FIST AND HEEL PERFORMANCE GROUP INC,A62,134641.0,185625.0,NY,476 DEAN STREET,Dance,11217-2132,11217.0,40.68144645,-73.9747686844796
131,12576,410 W 42ND ST,NEW YORK,172084.0,1250986.0,43754026,1896895.0,36061.0,410 W 42ND ST NEW YORK NY 10032-0508,GOTHAM CHAMBER OPERA INC,A6A,603885.0,1964477.0,NY,410 W 42ND ST,Opera,10032-0508,10036.0,40.7585537,-73.9933987
132,12605,58 GRAND STREET,BROOKLYN,47710.0,76171.0,43763314,198964.0,36047.0,58 GRAND STREET BROOKLYN NY 11249-4199,CAVE ORGANIZATION INC,A40,100324.0,216177.0,NY,58 GRAND STREET,Visual Arts,11249-4199,11249.0,40.71571715,-73.9651465987185
133,12617,61 E 4TH ST,NEW YORK,114258.0,190065.0,43767933,367788.0,36061.0,61 E 4TH ST NEW YORK NY 10003-8963,FOURTH ARTS BLOCK INC,A20,92984.0,307427.0,NY,61 E 4TH ST,Arts & Culture,10003-8963,10003.0,40.7269501,-73.9907790029523
134,12687,333 EAST 46TH STREET,NEW YORK,0.0,30000.0,43790236,29650.0,36061.0,333 EAST 46TH STREET NEW YORK NY 10010-2614,OVERGROUND 888 LIMITED,A20,0.0,30000.0,NY,333 EAST 46TH STREET,Arts & Culture,10010-2614,10017.0,40.75209315,-73.9689403525159
135,12690,4552 193RD ST,FLUSHING,37560.0,0.0,43790899,359220.0,36081.0,4552 193RD ST FLUSHING NY 11358-3442,ASPIRING LEADERS ENRICHMENT CENTER INC,A23,366234.0,366234.0,NY,4552 193RD ST,Cultural & Ethnic Awareness,11358-3442,11358.0,,
136,12735,240 W 73RD ST APT 209,NEW YORK,0.0,0.0,43808119,0.0,36061.0,240 W 73RD ST NEW YORK NY 10023-2789,MUSIC BRIDGES INTERNATIONAL INC,A68,0.0,0.0,NY,240 W 73RD ST,Music,10023-2789,10023.0,40.779693,-73.982705599961
137,14307,875 FIFTH AVE ROOM SUITE 8D,NEW YORK,0.0,15870.0,50578180,104396.0,36061.0,875 FIFTH AVE ROOM NEW YORK NY 10065-4952,PARK AVENUE CHAMBER SYMPHONY INC,A69,86791.0,102661.0,NY,875 FIFTH AVE ROOM,Symphony Orchestras,10065-4952,10065.0,,
138,14389,1700 BROADWAY,NEW YORK,405829.0,502547.0,50606695,675164.0,36061.0,1700 BROADWAY NEW YORK NY 10019-5905,HARMONY PROGRAM,A68,0.0,700631.0,NY,1700 BROADWAY,Music,10019-5905,10019.0,40.7638038,-73.9823005
139,15541,225 W 99TH ST,NEW YORK,391860.0,1200387.0,61072470,1174140.0,36061.0,225 W 99TH ST NEW YORK NY 10025-5014,THE AMERICAN CLASSICAL ORCHESTRA INC,A69,126619.0,1328485.0,NY,225 W 99TH ST,Symphony Orchestras,10025-5014,10025.0,40.79633975,-73.9691027861566
140,15842,212 W 29TH ST APT 3,NEW YORK,0.0,0.0,61267752,84038.0,36061.0,212 W 29TH ST NEW YORK NY 10001-5288,29TH STREET REPERTORY THEATRE INC,A65,84041.0,84041.0,NY,212 W 29TH ST,Theater,10001-5288,10001.0,40.7479906,-73.9937889366566
141,16588,141 E 3RD ST APT 12H,NEW YORK,0.0,1180.0,61513667,29343.0,36061.0,141 E 3RD ST NEW YORK NY 10009-7310,THE KATHAK ENSEMBLE AND FRIENDS CARAVAN INC,A62,30705.0,31890.0,NY,141 E 3RD ST,Dance,10009-7310,10009.0,40.723863,-73.9855314
142,16632,11 FIFTH AVENUE APT 8R CO B HILLER,NEW YORK,0.0,10878.0,61525659,32446.0,36061.0,11 FIFTH AVENUE NEW YORK NY 10003-4342,GLASS MENAGERIE A DOWNTOWN COMMUNITY CHORUS,A6B,15888.0,28782.0,NY,11 FIFTH AVENUE,Singing & Choral Groups,10003-4342,10003.0,42.7976632,-73.9527343
143,16812,6401 20TH AVE,BROOKLYN,0.0,44980.0,61575768,129724.0,36047.0,6401 20TH AVE BROOKLYN NY 11204-3905,DANCING CRANE INC,A62,89632.0,134612.0,NY,6401 20TH AVE,Dance,11204-3905,11204.0,40.6169669,-73.9851905
144,16859,800 6TH AVENUE SUITE 11C,NEW YORK,0.0,1300.0,61588655,107475.0,36061.0,800 6TH AVENUE NEW YORK NY 10001-6348,MANHATTAN ART PROGRAM INC,A25,115098.0,116400.0,NY,800 6TH AVENUE,Arts Education,10001-6348,10001.0,40.7454492,-73.990694
145,16871,224 WEST 30TH STREET,NEW YORK,0.0,13225.0,61592825,114124.0,36061.0,224 WEST 30TH STREET NEW YORK NY 10001-4905,BROADWAY INSPIRATIONAL VOICES INC MCELROY MICHAEL SINGLE MEM,A6B,54250.0,107420.0,NY,224 WEST 30TH STREET,Singing & Choral Groups,10001-4905,10001.0,40.7489522,-73.9938318
146,16901,PO BOX 3592,NEW YORK,0.0,16716.0,61600686,26764.0,36061.0,,TEXTILE STUDY GROUP OF NEW YORK,A40,11410.0,28129.0,NY,,Visual Arts,10025-5823,10163.0,,
147,16917,KISO TANAKA 675 3RD AVE 3008,NEW YORK,0.0,0.0,61605067,10718.0,36061.0,KISO TANAKA 675 3RD AVE NEW YORK NY 10017-0000,LES BALLETS GRANDIVA LTD,A63,4780.0,4780.0,NY,KISO TANAKA 675 3RD AVE,Ballet,10017-0000,10017.0,,
148,16928,321 EAST 69TH STREET,NEW YORK,50552.0,0.0,61608238,229525.0,36061.0,321 EAST 69TH STREET NEW YORK NY 10021-5545,NEW YORK CONSERVATORY OF MUSIC INC,A6E,255783.0,255783.0,NY,321 EAST 69TH STREET,Performing Arts Schools,10021-5545,10021.0,40.76651415,-73.9584915524121
149,16948,215 W 106TH ST,NEW YORK,0.0,9700.0,61614045,11700.0,36061.0,215 W 106TH ST NEW YORK NY 10025-3680,NICUS SPOON INC,A65,2000.0,11700.0,NY,215 W 106TH ST,Theater,10025-3680,10025.0,40.80118195,-73.9666822262005
150,16980,500C GRAND ST APT GE,NEW YORK,0.0,25440.0,61623825,21022.0,36061.0,500C GRAND ST NEW YORK NY 10002-4105,ANTI SOCIAL MUSIC INC,A68,414.0,25854.0,NY,500C GRAND ST,Music,10002-4105,10002.0,40.7157004,-73.982675
151,17023,246 W 38TH ST 8TH FLR,MANHATTAN,601612.0,574514.0,61634051,1308244.0,36061.0,246 W 38TH ST MANHATTAN NY 10024-3412,SHEN WEI DANCE ARTS INC,A62,590131.0,1205913.0,NY,246 W 38TH ST,Dance,10024-3412,10018.0,40.7541085,-73.9904182
152,17042,800 5TH AVE APT 22C,NEW YORK,0.0,28308.0,61639338,222649.0,36061.0,800 5TH AVE NEW YORK NY 10065-7289,ARGENTINE TANGO SOCIETY ELMALEH FISH JOSEPH,A62,0.0,28319.0,NY,800 5TH AVE,Dance,10065-7289,10065.0,40.7656002,-73.9716365279243
153,17363,420 TOMPKINS AVE,STATEN ISLAND,60562.0,98610.0,61725844,137021.0,36085.0,420 TOMPKINS AVE STATEN ISLAND NY 10305-1704,GARIBALDI MEUCCI MUSEUM,A54,34822.0,133560.0,NY,420 TOMPKINS AVE,History Museums,10305-1704,10305.0,40.6151654,-74.0738792588764
154,17365,552 W END AVE,NEW YORK,0.0,17594.0,61726362,27563.0,36061.0,552 W END AVE NEW YORK NY 10024-2707,POLYHYMNIA MUSIC FOUNDATION INC,A68,4844.0,22438.0,NY,552 W END AVE,Music,10024-2707,10024.0,40.78926995,-73.977155567238
155,17495,825 W END AVE APT 13G,NEW YORK,0.0,19870.0,61771439,36695.0,36061.0,825 W END AVE NEW YORK NY 10025-5349,JODY SPERLING TIME LAPSE DANCE,A62,16449.0,36319.0,NY,825 W END AVE,Dance,10025-5349,10025.0,40.7979717,-73.9714444
156,18119,74 HART STREET,BROOKLYN,0.0,192610.0,110615740,162172.0,36047.0,74 HART STREET BROOKLYN NY 11201-4404,SOUL TIGERS MARCHING BAND INC,A6C,0.0,192610.0,NY,74 HART STREET,Bands & Ensembles,11201-4404,11206.0,40.6930934,-73.9485367
157,18130,58 7TH AVE,BROOKLYN,1823377.0,977334.0,111532426,3153939.0,36047.0,58 7TH AVE BROOKLYN NY 11217-3608,THE BROOKLYN QUEENS CONSERVATORY OF MUSIC,A6E,2091085.0,3180507.0,NY,58 7TH AVE,Performing Arts Schools,11217-3608,11217.0,40.6759573,-73.9747227596887
158,18213,200 EASTERN PKWY,BROOKLYN,16433259.0,39543389.0,111672743,41562911.0,36047.0,200 EASTERN PKWY BROOKLYN NY 11238-6052,BROOKLYN INSTITUTE OF ARTS AND SCIENCES BROOKLYN MUSEUM,A51,5399801.0,52123740.0,NY,200 EASTERN PKWY,Art Museums,11238-6052,11238.0,40.6709108,-73.9633157304714
159,18351,PO BOX 421,NEW YORK,0.0,332118.0,112004760,325584.0,36061.0,,ST CECILIA CLUB INC,A6B,0.0,350801.0,NY,,Singing & Choral Groups,10150-0421,10150.0,,
160,18378,4701 111TH ST,CORONA,8891697.0,15797962.0,112104059,20913532.0,36081.0,4701 111TH ST CORONA NY 11368-2950,NEW YORK HALL OF SCIENCE,A57,2843183.0,20030149.0,NY,4701 111TH ST,Science & Technology Museums,11368-2950,11368.0,40.7442134,-73.8520315
161,18436,30 LAFAYETTE AVE,BROOKLYN,21650306.0,31593758.0,112201344,103905249.0,36047.0,30 LAFAYETTE AVE BROOKLYN NY 11217-1430,BROOKLYN ACADEMY OF MUSIC INC,A60,16830233.0,49660937.0,NY,30 LAFAYETTE AVE,Performing Arts,11217-1430,11217.0,40.68639675,-73.9778442461478
162,18451,37-11 25TH AVE,ASTORIA,276199.0,766737.0,112219193,844870.0,36081.0,37-11 25TH AVE ASTORIA NY 11101-0000,QUEENS COUNCIL ON THE ARTS INC,A26,6317.0,773330.0,NY,37-11 25TH AVE,Arts & Humanities Councils & Agencies,11101-0000,11101.0,,
163,18496,NYC BUILDING FLUSHING MEADOW PARK,FLUSHING,2375564.0,16995995.0,112278998,6554589.0,36081.0,NYC BUILDING FLUSHING MEADOW PARK FLUSHING NY 11368-0000,QUEENS MUSEUM OF ART NEW YORK CITY BUILDING FLUSHING MEADOWS CORONA PARK,A51,293545.0,17385837.0,NY,NYC BUILDING FLUSHING MEADOW PARK,Art Museums,11368-0000,11368.0,,
164,18551,PO BOX 20334,BROOKLYN,0.0,33788.0,112335811,46066.0,36047.0,,BROOKLYN HEIGHTS MUSIC SOCIETY INC,A68,6038.0,35434.0,NY,,Music,11202-0334,11202.0,,
165,18552,1368 FULTON STREET,BROOKLYN,166222.0,143593.0,112336154,432890.0,36047.0,1368 FULTON STREET BROOKLYN NY 11216-5372,BILLIE HOLIDAY THEATRE INCORPORATED,A65,132401.0,286350.0,NY,1368 FULTON STREET,Theater,11216-5372,11216.0,40.67996385,-73.9456091604978
166,18587,3718 NORTHERN BLVD STE 105,LONG IS CITY,0.0,76167.0,112393789,203798.0,36081.0,3718 NORTHERN BLVD LONG IS CITY NY 11101-1633,CHINESE THEATER WORKS INC,A65,112148.0,191915.0,NY,3718 NORTHERN BLVD,Theater,11101-1633,11101.0,40.749508,-73.9363783
167,18590,9004 161ST ST,JAMAICA,65640.0,204939.0,112396324,236644.0,36081.0,9004 161ST ST JAMAICA NY 11432-6141,KING MANOR ASSOCIATION OF LONG ISLAND INC,A54,39176.0,246003.0,NY,9004 161ST ST,History Museums,11432-6141,11432.0,40.71239,-73.803776
168,18678,FULTON FERRY LANDING,BROOKLYN,352071.0,474300.0,112451587,755622.0,36047.0,FULTON FERRY LANDING BROOKLYN NY 11201-0000,BARGEMUSIC LTD C O STANLEY T STAIRS,A68,294324.0,770202.0,NY,FULTON FERRY LANDING,Music,11201-0000,11201.0,,
169,18705,332 BLEECKER STREET NO F10,NEW YORK,0.0,14627.0,112468118,86159.0,36061.0,332 BLEECKER STREET NO NEW YORK NY 10014-2980,ARTS PROJECT OF CHERRY GROVE INC,A20,13790.0,85765.0,NY,332 BLEECKER STREET NO,Arts & Culture,10014-2980,10014.0,,
170,18706,PO BOX 180035,RICHMOND HILL,0.0,2340.0,112468265,4311.0,36081.0,,ASSOCIATION OF RUSSIAN AMERICAN SCHOLARS IN THE USA INC,A23,2769.0,5271.0,NY,,Cultural & Ethnic Awareness,12603-0055,11418.0,,
171,18709,26-80 30 STREET,ASTORIA,0.0,1013.0,112468882,137704.0,36081.0,26-80 30 STREET ASTORIA NY 11102-2117,GREEK CULTURAL CENTER INC,A23,116840.0,117953.0,NY,26-80 30 STREET,Cultural & Ethnic Awareness,11102-2117,11102.0,,
172,18721,1703 86TH ST,BROOKLYN,0.0,367902.0,112475783,261708.0,36047.0,1703 86TH ST BROOKLYN NY 11214-2817,GREEK SCHOOL OF PLATO LTD,A23,160615.0,535905.0,NY,1703 86TH ST,Cultural & Ethnic Awareness,11214-2817,11214.0,40.608648,-74.0045026
173,18723,16104 JAMAICA AVE,JAMAICA,623935.0,666587.0,112478709,1158217.0,36081.0,16104 JAMAICA AVE JAMAICA NY 11432-6112,JAMAICA CENTER FOR ARTS AND LEARNING INC,A20,388668.0,1057790.0,NY,16104 JAMAICA AVE,Arts & Culture,11432-6112,11432.0,40.7033905,-73.8000748
174,18735,261 DRIGGS AVE,BROOKLYN,0.0,12660.0,112483897,53944.0,36047.0,261 DRIGGS AVE BROOKLYN NY 11222-3901,POLISH AMERICAN FOLK DANCE COMPANY INC,A24,42448.0,55869.0,NY,261 DRIGGS AVE,Folk Arts,11222-3901,11222.0,40.7225402,-73.948318
175,18759,145 BROOKLYN AVE,BROOKLYN,2985110.0,3748384.0,112495664,6597912.0,36047.0,145 BROOKLYN AVE BROOKLYN NY 11213-1930,BROOKLYN CHILDRENS MUSEUM CORP,A52,875727.0,5130109.0,NY,145 BROOKLYN AVE,Children's Museums,11213-1930,11213.0,40.67439655,-73.9440461346518
